LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q1,2.776587457,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q2,2.553847128,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q3,2.345882326,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q4,2.226549259,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q1,1.493964511,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q2,1.742753907,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q3,2.120944444,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q4,2.527281586,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q1,3.154348795,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q2,3.343642086,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q3,3.40959201,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q4,3.395240985,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q1,3.605956047,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q2,3.550017974,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q3,3.488429041,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q4,3.410835293,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q1,3.441050161,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q2,3.303984404,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q3,3.143721471,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q4,2.973468237,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q1,2.795246375,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q2,2.641890471,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q3,2.509214993,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q4,2.401753811,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q1,2.165519879,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q2,2.120004084,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q3,2.10141015,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q4,2.103730784,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q1,2.089174691,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q2,2.092068343,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q3,1.97487882,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q4,2.157734746,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q1,2.242221288,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q2,2.184836596,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q3,2.4511902,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q4,2.64852886,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q1,2.839827562,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q2,3.04574737,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q3,3.100016463,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q4,2.779851212,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q1,2.868613631,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q2,2.874979569,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q3,2.714279268,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q4,2.481423505,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q1,2.498274456,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q2,2.6228979,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q3,2.510248579,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q4,2.86972504,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q1,2.882350631,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q2,2.940179462,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q3,3.303986213,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q4,3.919267946,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q1,3.974271733,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q2,4.0213601,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q3,4.372731457,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q4,4.221660036,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q1,4.398548855,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q2,4.604862176,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q3,4.639716305,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q4,4.544966421,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q1,4.297035273,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q2,4.250532593,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q3,3.906695633,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q4,3.879156405,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q1,3.741167736,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q2,3.776132252,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q3,3.491153393,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q4,3.387702754,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q1,3.523154041,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q2,3.315259193,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q3,3.222104437,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q4,3.256870534,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q1,2.895912895,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q2,2.786078474,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q3,2.685558232,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q4,2.344621211,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q1,2.352657831,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q2,2.219074248,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q3,2.255840379,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q4,1.992837615,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q1,1.992492568,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q2,1.896081055,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q3,1.848329208,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q4,1.944275341,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q1,1.850914129,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q2,1.794400091,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q3,2.191286259,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q4,2.616717208,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q1,3.015853828,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q2,3.335787005,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q3,4.001435108,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q4,4.64344052,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q1,5.470005777,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q2,6.355795806,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q3,7.006218505,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q4,7.687386136,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q1,9.065320108,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q2,10.94216096,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q3,11.2531646,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q4,11.71916652,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q1,11.56290509,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q2,11.28165554,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q3,10.90878843,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q4,10.85819293,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q1,10.56485745,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q2,10.29864534,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q3,10.25936346,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q4,10.77836733,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q1,10.83389483,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q2,11.36329143,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q3,11.53265963,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q4,11.88243397,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q1,12.15156562,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q2,12.18124154,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q3,11.49322192,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q4,10.82601292,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q1,10.16673818,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q2,10.02796883,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q3,9.613824967,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q4,9.028204153,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q1,8.645494155,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q2,8.226028079,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q3,8.227150147,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q4,7.689869985,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q1,7.265989696,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q2,6.958632784,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q3,6.614352381,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q4,6.161310794,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q1,5.856272873,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q2,5.703268002,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q3,5.842670688,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q4,5.93225832,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q1,5.829528705,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q2,5.795847751,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q3,6.040640173,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q4,6.141432977,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q1,6.26129097,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q2,6.33484487,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q3,6.614022013,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q4,7.05148362,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q1,7.336042201,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q2,7.384913676,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q3,7.409331218,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q4,7.363511895,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q1,7.347287484,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q2,7.877213963,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q3,7.759169864,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q4,7.62244704,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q1,7.494036436,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q2,7.304907821,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q3,6.877226246,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q4,6.550953796,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q1,6.406211077,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q2,6.065928595,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q3,5.979993404,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q4,6.06100024,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q1,5.869658747,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q2,5.997442977,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q3,6.171133768,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q4,6.698486628,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q1,7.432978832,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q2,8.373108423,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q3,8.628718305,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q4,8.790866069,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q1,8.929006579,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q2,8.760206868,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q3,8.523090377,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q4,8.107073543,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q1,7.871003006,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q2,7.787002386,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q3,7.65579503,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q4,7.769594532,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q1,7.723973352,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q2,7.852308261,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q3,8.1036808,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q4,8.162314962,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q1,8.090256867,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q2,8.023272518,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q3,7.984679421,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q4,7.969041693,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q1,8.068027211,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q2,7.96479577,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q3,7.845884189,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q4,7.822621466,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q1,7.750476215,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q2,7.655343404,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q3,7.115832456,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q4,7.063814091,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q1,7.147886207,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q2,6.87337326,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q3,6.855735068,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q4,6.877393433,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q1,6.721432044,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q2,6.690826952,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q3,6.70602548,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q4,6.534850271,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q1,6.201149638,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q2,6.259800078,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q3,6.497706799,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q4,6.198911322,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q1,6.329996544,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q2,6.31790549,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q3,7.232293777,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q4,7.14889458,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q1,7.111794948,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q2,7.070039099,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q3,7.023620537,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q4,6.977178789,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q1,6.977178789,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q2,6.977178789,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q3,6.977178789,
SWE,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q4,6.977178789,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q1,0.127413066,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q2,0.243863448,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q3,0.410185979,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q4,0.87581214,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q1,0.93301046,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q2,0.660441085,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q3,0.437677952,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q4,0.583421826,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q1,0.472012011,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q2,0.3425423,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q3,0.261672943,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q4,0.38630067,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q1,0.37300724,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q2,0.27883051,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q3,0.268765545,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q4,0.429965239,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q1,0.399694977,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q2,0.30664158,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q3,0.252659975,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q4,0.291506253,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q1,0.2340156,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q2,0.160888336,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q3,0.14757434,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q4,0.202689781,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q1,0.1688831,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q2,0.142650987,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q3,0.154371743,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1981-Q4,0.286046339,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q1,0.295028021,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q2,0.332581643,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q3,0.427343307,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1982-Q4,0.737835672,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q1,0.886577332,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q2,0.856217495,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q3,0.841802502,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1983-Q4,1.010307809,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q1,1.124568964,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q2,1.065370576,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q3,0.992305783,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1984-Q4,1.157912327,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q1,1.053838756,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q2,0.834431224,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q3,0.767977273,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1985-Q4,0.901986561,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q1,0.84988587,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q2,0.694164634,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q3,0.665662139,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1986-Q4,0.789697376,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q1,0.777610496,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q2,0.679398131,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q3,0.639361095,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1987-Q4,0.728726706,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q1,0.718720084,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q2,0.607992475,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q3,0.551924513,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1988-Q4,0.59468782,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q1,0.538135549,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q2,0.455425143,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q3,0.422147092,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1989-Q4,0.480235348,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q1,0.471315558,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q2,0.428865977,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q3,0.498841905,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q4,0.770094381,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q1,1.696201633,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q2,2.045045823,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q3,2.150623825,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q4,2.347840024,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q1,2.795946224,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q2,3.234317308,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q3,3.53806578,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q4,3.837790906,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q1,4.051250869,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q2,4.279330354,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q3,4.648074678,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q4,4.753261874,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q1,4.617735619,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q2,4.467989554,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q3,4.406153525,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q4,4.254689962,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q1,4.067490057,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q2,3.835632368,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q3,3.634981503,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q4,3.765793475,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q1,3.896369492,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q2,4.249594985,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q3,4.238046228,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q4,4.418219232,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q1,4.859474715,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q2,4.762420193,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q3,4.782788949,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q4,4.609295986,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q1,4.402182003,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q2,4.112040574,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q3,3.939127469,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q4,3.728943639,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q1,3.511839304,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q2,3.514978328,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q3,3.383065707,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q4,3.330820147,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q1,3.208088184,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q2,3.060263557,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q3,3.169022562,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q4,3.098412842,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q1,2.778997282,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q2,2.868649702,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q3,2.736721734,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q4,2.710209519,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q1,3.071701356,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q2,3.368495758,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q3,3.645573774,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q4,3.988446435,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q1,4.454095145,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q2,4.742570389,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q3,4.830608994,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q4,5.027668837,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q1,4.994900221,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q2,4.966523874,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q3,5.124043288,
CHE,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q4,5.146487549,
